horizon_d,t_entry,t_res,price,outcome,yes_token,condition_id,question,n_visible,bulls,bears,entry,ret
7,2026-05-25,2026-06-01,0.0055,0.0,12389685960289535793784844547591626184160820043533024006256206890230791648531,0xcddc048c672ee233890b99b18885dbd510e3db3d67c53afb408ddc93f9aadff4,Will the US confirm that aliens exist by May ,25,1,0,0.025500000000000002,-1.0
3,2026-05-29,2026-06-01,0.0015,0.0,12389685960289535793784844547591626184160820043533024006256206890230791648531,0xcddc048c672ee233890b99b18885dbd510e3db3d67c53afb408ddc93f9aadff4,Will the US confirm that aliens exist by May ,25,0,0,0.021500000000000002,-1.0
7,2026-05-04,2026-05-11,0.615,1.0,83723168637461689344171659373209590063356151850233630924810314180898757245166,0x9df495a416820c808be8e808a60ce835e4cdf86dcd370440d3223b0504a5ab62,Will Arsenal FC win on 2026-05-10?,20,0,0,0.635,0.5748031496062991
3,2026-05-08,2026-05-11,0.605,1.0,83723168637461689344171659373209590063356151850233630924810314180898757245166,0x9df495a416820c808be8e808a60ce835e4cdf86dcd370440d3223b0504a5ab62,Will Arsenal FC win on 2026-05-10?,22,0,0,0.625,0.6000000000000001
7,2026-06-21,2026-06-28,0.375,0.0,101870693068643777907933185168096005823100471428921617507976765091257562327892,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,Will Austria win on 2026-06-27?,36,0,0,0.395,-1.0
3,2026-06-25,2026-06-28,0.335,0.0,101870693068643777907933185168096005823100471428921617507976765091257562327892,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,Will Austria win on 2026-06-27?,38,2,0,0.35500000000000004,-1.0
3,2026-06-15,2026-06-18,0.0475,0.0,18090371995005962964870770014239431407955356239628344359330584802814169400874,0x68fbeb8d823552abf9d35f3ebdb8619a1a1d51b650da9101be62f09308fd18d2,US announces new Iran agreement/ceasefire ext,28,0,0,0.0675,-1.0
7,2026-06-13,2026-06-20,0.54,0.0,54511825390633995374175059606221780469743756932404872461241366577064924822137,0x7b830121eb0c58c5f4161ecd626af187d199ba1ed7a705a696ebf93e84a1423f,Brazil vs. Haiti: O/U 3.5,28,0,0,0.56,-1.0
3,2026-06-17,2026-06-20,0.505,0.0,54511825390633995374175059606221780469743756932404872461241366577064924822137,0x7b830121eb0c58c5f4161ecd626af187d199ba1ed7a705a696ebf93e84a1423f,Brazil vs. Haiti: O/U 3.5,30,0,0,0.525,-1.0
7,2026-04-25,2026-05-02,0.0055,0.0,50705248713323657762767401378286601907820885259053704401453562452183494476631,0x9b56568af78dd036b03c641e0673729d72cd7d63578eb0119cd23eb1f94f1b56,Will the Houston Rockets win the 2026 NBA Fin,17,0,0,0.025500000000000002,-1.0
3,2026-04-29,2026-05-02,0.0015,0.0,50705248713323657762767401378286601907820885259053704401453562452183494476631,0x9b56568af78dd036b03c641e0673729d72cd7d63578eb0119cd23eb1f94f1b56,Will the Houston Rockets win the 2026 NBA Fin,17,0,0,0.021500000000000002,-1.0
7,2026-04-24,2026-05-01,0.615,0.0,22893138393795740138249503228269517733051888602506683062209713465144747482167,0x06a804e8bd1a539829b7db279ad33b2cf0bcf98f315a3b3a8c7623e6230d88fd,"Will Bitcoin reach $80,000 in April?",17,0,0,0.635,-1.0
3,2026-04-28,2026-05-01,0.305,0.0,22893138393795740138249503228269517733051888602506683062209713465144747482167,0x06a804e8bd1a539829b7db279ad33b2cf0bcf98f315a3b3a8c7623e6230d88fd,"Will Bitcoin reach $80,000 in April?",17,0,0,0.325,-1.0
7,2026-04-27,2026-05-04,0.575,0.0,64770641714156976989474964554615476798703886456878824308372674182516857874046,0x0433839be2e0889423ff0a0efae939272899d09c284d309b346d3991d003c4c0,Will Chelsea FC win on 2026-05-04?,17,0,0,0.595,-1.0
3,2026-05-01,2026-05-04,0.565,0.0,64770641714156976989474964554615476798703886456878824308372674182516857874046,0x0433839be2e0889423ff0a0efae939272899d09c284d309b346d3991d003c4c0,Will Chelsea FC win on 2026-05-04?,18,0,0,0.585,-1.0
3,2026-06-27,2026-06-30,0.255,0.0,84597496489313264837847684053401517117472634121930855082913192700166797262773,0xd78567ca1a5759cb839cdd64eb5bb293b4f2f243ccb09e2917946d2f45ceca9c,Will Morocco win on 2026-06-29?,38,0,0,0.275,-1.0
7,2026-05-25,2026-06-01,0.309,0.0,110474507112100782314899291119134194443200805577700445554821199693457132940419,0xb7dd41c16cd5b59e543ffcdab6a0d876f5ccef5329ea42ef1798d80c9a2b8499,Iran closes its airspace by May 31?,25,1,0,0.329,-1.0
3,2026-05-29,2026-06-01,0.065,0.0,110474507112100782314899291119134194443200805577700445554821199693457132940419,0xb7dd41c16cd5b59e543ffcdab6a0d876f5ccef5329ea42ef1798d80c9a2b8499,Iran closes its airspace by May 31?,25,1,0,0.085,-1.0
7,2026-05-27,2026-06-03,0.0105,0.0,46086539644694970479807918237455015045032058557841816156754554096171613449623,0x24e67fb509df7efecc1840008153634d4852c0d2725d0a6c13f2e60beb2f2e2f,Will Joao Fonseca win the 2026 Men's French O,25,1,0,0.0305,-1.0
3,2026-05-31,2026-06-03,0.0865,0.0,46086539644694970479807918237455015045032058557841816156754554096171613449623,0x24e67fb509df7efecc1840008153634d4852c0d2725d0a6c13f2e60beb2f2e2f,Will Joao Fonseca win the 2026 Men's French O,25,1,0,0.1065,-1.0
7,2026-06-24,2026-07-01,0.018,0.0,5052978505742109596729920389479817407677796482555237481771010048052329486595,0x5efa976ebe94080bbda7e45605333ff8f30156cc91604d66c41eb52fd3e25f3e,Israel x Iran permanent peace deal by June 30,38,0,0,0.038,-1.0
3,2026-06-28,2026-07-01,0.0055,0.0,5052978505742109596729920389479817407677796482555237481771010048052329486595,0x5efa976ebe94080bbda7e45605333ff8f30156cc91604d66c41eb52fd3e25f3e,Israel x Iran permanent peace deal by June 30,41,0,0,0.025500000000000002,-1.0
7,2026-06-13,2026-06-20,0.905,1.0,103041090730063233481678246468943921262520375914356653176409396265510672924686,0xc90381f6021b8dc8d07dd3d783d3927f34706f8ce1ed097b21cc92f31b5be076,Will Brazil win on 2026-06-19?,28,1,0,0.925,0.08108108108108092
3,2026-06-17,2026-06-20,0.885,1.0,103041090730063233481678246468943921262520375914356653176409396265510672924686,0xc90381f6021b8dc8d07dd3d783d3927f34706f8ce1ed097b21cc92f31b5be076,Will Brazil win on 2026-06-19?,30,1,0,0.905,0.1049723756906078
7,2026-05-25,2026-06-01,0.4075,1.0,110251828161543119357013227499774714771527179764174739487025581227481937033858,0x8e7a03cb1970e2ad6533b01892403516b6b3f5b5fa90ed7d104c28b27e40ba00,"MicroStrategy sells any Bitcoin by June 30, 2",25,0,0,0.4275,1.3391812865497075
3,2026-05-29,2026-06-01,0.5395,1.0,110251828161543119357013227499774714771527179764174739487025581227481937033858,0x8e7a03cb1970e2ad6533b01892403516b6b3f5b5fa90ed7d104c28b27e40ba00,"MicroStrategy sells any Bitcoin by June 30, 2",25,0,0,0.5595,0.7873100983020553
3,2026-05-09,2026-05-12,0.76,1.0,57412940763264379879744550530590190368873063906839354927556618677151005038270,0x4c7aee76714c3a69885cbf6a09c754529b255d038b9547d5cec1836906a0aecb,Thunder vs. Lakers,22,0,0,0.78,0.28205128205128194
7,2026-05-10,2026-05-17,0.0015,0.0,9652929333231451094365327582987860832746984766425518052831528812023255883092,0xe5c26c71732b00f7e967903079ab24166a4fa2be62012a8ce4393e79b26cdaa7,Will Poland win Eurovision 2026?,22,0,0,0.021500000000000002,-1.0
3,2026-05-14,2026-05-17,0.0025,0.0,9652929333231451094365327582987860832746984766425518052831528812023255883092,0xe5c26c71732b00f7e967903079ab24166a4fa2be62012a8ce4393e79b26cdaa7,Will Poland win Eurovision 2026?,22,0,0,0.0225,-1.0
3,2026-05-19,2026-05-22,0.285,0.0,52361899659273746688310711154377414983286902715574343626305571157053514347311,0x6622b219b4b0796651304f85f279b18797edd2a818be471ecd82dd2d7d8d4ac7,Cavaliers vs. Knicks,24,0,0,0.305,-1.0
3,2026-05-22,2026-05-25,0.475,0.0,69789280653587607149102197631466385160072581786673164860090640493867909844501,0x3d10d4d304861811a9ec2e63ecf5db2b8839f3110332e0e8f89c0556f76b05a4,Thunder vs. Spurs,24,0,0,0.495,-1.0
7,2026-05-17,2026-05-24,0.0005,0.0,17221527894426601950996432589013277000140067344765011503715902729911475041759,0x99783ea5344cd6535f671ed6642006a66157cd8a2398aca295f1ab99aaf50e34,Will Lorenzo Musetti win the 2026 Men's Frenc,23,0,0,0.0205,-1.0
3,2026-05-21,2026-05-24,0.0005,0.0,17221527894426601950996432589013277000140067344765011503715902729911475041759,0x99783ea5344cd6535f671ed6642006a66157cd8a2398aca295f1ab99aaf50e34,Will Lorenzo Musetti win the 2026 Men's Frenc,24,0,0,0.0205,-1.0
7,2026-04-28,2026-05-05,0.15,1.0,108615985167451045197781101977391757333251129632219335729531996334265284371112,0x9ec068d68055cc7e14d82b67da6f8069423ce64d4cd3549aeb50116156a622f0,Will a U.S. anti-cartel operation outside of ,17,0,0,0.16999999999999998,4.882352941176471
3,2026-05-02,2026-05-05,0.9975,1.0,108615985167451045197781101977391757333251129632219335729531996334265284371112,0x9ec068d68055cc7e14d82b67da6f8069423ce64d4cd3549aeb50116156a622f0,Will a U.S. anti-cartel operation outside of ,18,0,0,0.99,0.010101010101010166
3,2026-04-23,2026-04-26,0.56,1.0,59005039819817191572790632185216584675790282938177567233176230080432531995226,0x8ff9faf0ff030925d920a79ab8012493c53dfc817d27e1c0ca75653258ff266d,Spurs vs. Trail Blazers,16,0,0,0.5800000000000001,0.7241379310344827
7,2026-04-24,2026-05-01,0.085,0.0,56814725870179920615881424393027028330166672775619196396436430486653645555698,0x4e65282819c98c6aed529f357fbf5983b1ae9407a3c25bd50fe97b2906df68f9,Will the Denver Nuggets win the 2026 NBA Fina,17,0,0,0.10500000000000001,-1.0
3,2026-04-28,2026-05-01,0.043,0.0,56814725870179920615881424393027028330166672775619196396436430486653645555698,0x4e65282819c98c6aed529f357fbf5983b1ae9407a3c25bd50fe97b2906df68f9,Will the Denver Nuggets win the 2026 NBA Fina,17,0,0,0.063,-1.0
7,2026-05-09,2026-05-16,0.56,1.0,4252871261301863128731369056725053384530270232505191588908294054319555424411,0x30d49ac0a4ce091a98c3950d5bb84063676596a889890300adf24b0e2c410e3a,Will Manchester City FC win on 2026-05-16?,22,0,0,0.5800000000000001,0.7241379310344827
3,2026-05-13,2026-05-16,0.555,1.0,4252871261301863128731369056725053384530270232505191588908294054319555424411,0x30d49ac0a4ce091a98c3950d5bb84063676596a889890300adf24b0e2c410e3a,Will Manchester City FC win on 2026-05-16?,22,1,0,0.5750000000000001,0.7391304347826084
7,2026-04-24,2026-05-01,0.0005,0.0,77276629954845974131206708639482331195080176051253233339450147891178665959820,0xabb6bb4f7eefad8300e404ababe1580791e258aef663b73a8bab792518684759,"Will Bitcoin reach $150,000 in April?",17,0,0,0.0205,-1.0
3,2026-04-28,2026-05-01,0.0005,0.0,77276629954845974131206708639482331195080176051253233339450147891178665959820,0xabb6bb4f7eefad8300e404ababe1580791e258aef663b73a8bab792518684759,"Will Bitcoin reach $150,000 in April?",17,0,0,0.0205,-1.0
7,2026-05-10,2026-05-17,0.0015,0.0,103415634005536188719544775929333330970248034372896702178158893005574962725101,0x3dbf1d213f9048353b073e8b02585b1d378b88cd05599abd23b00709120ad1f7,Will Austria win Eurovision 2026?,22,0,0,0.021500000000000002,-1.0
3,2026-05-14,2026-05-17,0.0015,0.0,103415634005536188719544775929333330970248034372896702178158893005574962725101,0x3dbf1d213f9048353b073e8b02585b1d378b88cd05599abd23b00709120ad1f7,Will Austria win Eurovision 2026?,22,0,0,0.021500000000000002,-1.0
7,2026-05-07,2026-05-14,0.77,1.0,59926179825727217606167341176846116057970189763068493202217393131144123674309,0x6ff0aea2be61472090f3fb1a452ee0a284ce7f47fb63f69e0051317bb29a5ef5,Will Manchester City FC win on 2026-03-21?,22,0,0,0.79,0.26582278481012644
3,2026-05-11,2026-05-14,0.805,1.0,59926179825727217606167341176846116057970189763068493202217393131144123674309,0x6ff0aea2be61472090f3fb1a452ee0a284ce7f47fb63f69e0051317bb29a5ef5,Will Manchester City FC win on 2026-03-21?,22,0,0,0.8250000000000001,0.21212121212121193
3,2026-04-28,2026-05-01,0.6,0.0,41054916495347957510087691174345858426588337259427885853416998968409113903196,0xdaf176c727f45efe8bf877d8311e11f203a8fd6bc7fcfd886bdd31748beaf44f,Nuggets vs. Timberwolves,17,0,0,0.62,-1.0
7,2026-04-23,2026-04-30,0.335,0.0,5402670567066751822273946599754875950735802364303000292656953516212515976521,0x933bac1d1ddc51c14313577e07b7796e258e12ab244f4334dc777a2558c78b58,Will Club Atlético de Madrid win on 2026-04-2,16,0,0,0.35500000000000004,-1.0
3,2026-04-27,2026-04-30,0.345,0.0,5402670567066751822273946599754875950735802364303000292656953516212515976521,0x933bac1d1ddc51c14313577e07b7796e258e12ab244f4334dc777a2558c78b58,Will Club Atlético de Madrid win on 2026-04-2,17,0,0,0.365,-1.0
7,2026-06-07,2026-06-14,0.495,1.0,104388411846002642211950323407423945667181304427085395697715118826089726969395,0x3fbc68160eebf3b359b077b0e5ea8c7052031e84ec159c5002666302f67b508c,Spread: Germany (-3.5),27,0,0,0.515,0.941747572815534
3,2026-06-11,2026-06-14,0.485,1.0,104388411846002642211950323407423945667181304427085395697715118826089726969395,0x3fbc68160eebf3b359b077b0e5ea8c7052031e84ec159c5002666302f67b508c,Spread: Germany (-3.5),28,0,0,0.505,0.9801980198019802
3,2026-05-08,2026-05-11,0.635,0.0,86255069788054401001410235574609972397532509074163607443298886063446696622457,0xd343b2f246e33cfc1acfe4812958e4f19486dcb74e82889ba585408d06470ff1,Spurs vs. Timberwolves,22,0,0,0.655,-1.0
7,2026-05-10,2026-05-17,0.0015,0.0,9889572735510988395379691984548706900301336495811328550461176878290489183472,0x1ba55cf8a3b8ffa3a8646a68c13e345ed1f5e3a33381a823ad132a4920054a82,Will Albania win Eurovision 2026?,22,0,0,0.021500000000000002,-1.0
3,2026-05-14,2026-05-17,0.0035,0.0,9889572735510988395379691984548706900301336495811328550461176878290489183472,0x1ba55cf8a3b8ffa3a8646a68c13e345ed1f5e3a33381a823ad132a4920054a82,Will Albania win Eurovision 2026?,22,0,0,0.0235,-1.0
3,2026-04-23,2026-04-26,0.585,0.0,53697835971855645704437313930693601479955805641531514952659498985321347379532,0xeb4b5d1390278a728cea8024a464c2ed8f69c615e60325f1735ad961b0b6ed51,Nuggets vs. Timberwolves,16,0,0,0.605,-1.0
7,2026-06-24,2026-07-01,0.023,0.0,84348038402659639941836209260221772039942739491890721010819630693075602597129,0x9e0e621f21099a443d0deebbb624c8cf2e40ff0ebb51d67576e4fe7070974f3d,Israel x Syria security agreement by June 30?,38,0,0,0.043,-1.0
3,2026-06-28,2026-07-01,0.0165,0.0,84348038402659639941836209260221772039942739491890721010819630693075602597129,0x9e0e621f21099a443d0deebbb624c8cf2e40ff0ebb51d67576e4fe7070974f3d,Israel x Syria security agreement by June 30?,41,0,0,0.036500000000000005,-1.0
7,2026-06-15,2026-06-22,0.205,1.0,34554555827438551101000555305203609600029621153428996114009350892614396532498,0xbee2cd40473495f713c69b9dfbce9fc2837fa4011568222c83c83bb773e35053,"Starmer out by June 30, 2026?",28,1,0,0.22499999999999998,3.4444444444444446
3,2026-06-19,2026-06-22,0.305,1.0,34554555827438551101000555305203609600029621153428996114009350892614396532498,0xbee2cd40473495f713c69b9dfbce9fc2837fa4011568222c83c83bb773e35053,"Starmer out by June 30, 2026?",34,0,0,0.325,2.0769230769230766
7,2026-06-16,2026-06-23,0.275,0.0,12958252976539629930654162912931008487270492230310027375150666031145896793768,0x7e88fd883e66a95417ac88e33876c14479a06e7aaae4c23494233622e2ee0467,Will Norway vs. Senegal end in a draw?,28,0,0,0.29500000000000004,-1.0
3,2026-06-20,2026-06-23,0.275,0.0,12958252976539629930654162912931008487270492230310027375150666031145896793768,0x7e88fd883e66a95417ac88e33876c14479a06e7aaae4c23494233622e2ee0467,Will Norway vs. Senegal end in a draw?,34,1,0,0.29500000000000004,-1.0
7,2026-06-24,2026-07-01,0.0075,0.0,84204843763363692452087731991840646974465033840290811886282964917432364505726,0x5a965e943de13a4bdef4fb568d94341a751f02a2f652fa4fb8377d8b02f84606,Will Spencer Pratt win the 2026 Los Angeles m,38,0,0,0.0275,-1.0
3,2026-06-28,2026-07-01,0.0065,0.0,84204843763363692452087731991840646974465033840290811886282964917432364505726,0x5a965e943de13a4bdef4fb568d94341a751f02a2f652fa4fb8377d8b02f84606,Will Spencer Pratt win the 2026 Los Angeles m,41,0,0,0.0265,-1.0
7,2026-06-18,2026-06-25,0.695,1.0,52345319584298671384241333674201063268836142597903677481641810116870044724915,0xd14544ac7360f37de17eb6a442694de21a8c5ea01714323be6409b002c4d7d7d,Will Brazil win on 2026-06-24?,33,0,0,0.715,0.39860139860139876
3,2026-06-22,2026-06-25,0.695,1.0,52345319584298671384241333674201063268836142597903677481641810116870044724915,0xd14544ac7360f37de17eb6a442694de21a8c5ea01714323be6409b002c4d7d7d,Will Brazil win on 2026-06-24?,37,1,0,0.715,0.39860139860139876
3,2026-05-20,2026-05-23,0.0275,0.0,107715390014862406485536118714081498606413437514382660058593986098320182104000,0x53098776eb95dbbd2e899c4fcd787a043ba725f55433948da2fbd00abdfcd3ae,"US x Iran permanent peace deal by May 22, 202",24,0,0,0.0475,-1.0
7,2026-05-06,2026-05-13,0.925,1.0,51545532861486385873692934524720384955493736271416969951012544640145812214434,0xcd215b8330a35098a1a3f6c46b6492347edb5e74c1e0a95ac4d3d54aece6c262,Will Trump visit China by May 31?,21,0,0,0.9450000000000001,0.05820105820105814
3,2026-05-10,2026-05-13,0.9525,1.0,51545532861486385873692934524720384955493736271416969951012544640145812214434,0xcd215b8330a35098a1a3f6c46b6492347edb5e74c1e0a95ac4d3d54aece6c262,Will Trump visit China by May 31?,22,0,0,0.9725,0.028277634961439535
7,2026-06-12,2026-06-19,0.495,1.0,233862900569678670114671632450111183743595845606473713868607676664796499148,0x864d4155b62431499f469772de81ea9b7daa1c87b78047e4aa9cc2fbcd222640,Spread: Canada (-1.5),28,0,0,0.515,0.941747572815534
3,2026-06-16,2026-06-19,0.525,1.0,233862900569678670114671632450111183743595845606473713868607676664796499148,0x864d4155b62431499f469772de81ea9b7daa1c87b78047e4aa9cc2fbcd222640,Spread: Canada (-1.5),28,1,0,0.545,0.8348623853211008
3,2026-05-03,2026-05-06,0.115,0.0,8579843949221529444380268425264010705030328068961902478914832269641916448179,0xa1f3c8115c6145f1c2bde3328ce1a21e89d0dd00385667cdf76bfb89a993e00b,Lakers vs. Thunder,20,0,0,0.135,-1.0
7,2026-06-19,2026-06-26,0.345,1.0,23905785647225133250068955131316534532801742215919018709867564550696854194755,0x81cef42df3d25aecf0bf7e96c344202e86f447f2f3ba2e4b8eb59f4680efeb22,Will Türkiye win on 2026-06-25?,34,0,0,0.365,1.7397260273972601
3,2026-06-23,2026-06-26,0.275,1.0,23905785647225133250068955131316534532801742215919018709867564550696854194755,0x81cef42df3d25aecf0bf7e96c344202e86f447f2f3ba2e4b8eb59f4680efeb22,Will Türkiye win on 2026-06-25?,38,2,1,0.29500000000000004,2.3898305084745757
7,2026-06-21,2026-06-28,0.825,1.0,89969054941820905260983372139923320038115693660830083208242956669285748681379,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,Will Argentina win on 2026-06-27?,36,0,0,0.845,0.18343195266272194
3,2026-06-25,2026-06-28,0.825,1.0,89969054941820905260983372139923320038115693660830083208242956669285748681379,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,Will Argentina win on 2026-06-27?,38,1,0,0.845,0.18343195266272194
7,2026-06-14,2026-06-21,0.066,0.0,22922754856620040574706795332414925251832240378503831196222537952159137725220,0x9e030ad2c9ecc0037a1056f1641d913bddd5c7b26c100267fb8b22a4fb64936e,Will Curaçao win on 2026-06-20?,28,0,0,0.08600000000000001,-1.0
3,2026-06-18,2026-06-21,0.0395,0.0,22922754856620040574706795332414925251832240378503831196222537952159137725220,0x9e030ad2c9ecc0037a1056f1641d913bddd5c7b26c100267fb8b22a4fb64936e,Will Curaçao win on 2026-06-20?,33,1,0,0.0595,-1.0
3,2026-04-26,2026-04-29,0.49,1.0,16718041887881762329859205887704087070587186248220606272297433440108449709696,0x2d55f622bc12e23dc1f1bb4db8360c28c92155f9376bf73953c0756ee1387b2f,Will Trump dance today?,17,0,0,0.51,0.9607843137254901
3,2026-05-02,2026-05-05,0.13,1.0,113612877323423658909275002980526144749213135301890940162044238784095239141867,0x434719e5e807306706d17205f2bc15e4901184084c4e8ea472127f47a365bbdf,Timberwolves vs. Spurs,18,0,0,0.15,5.666666666666667
3,2026-04-19,2026-04-22,0.185,1.0,13915055435514613243852168138681461859212910618780770510822006415287098023903,0xbfe5dd0ac5320447e48b1944366025ba23b1f7cd69ff55e6ec3f4c3c57c26dd6,Trail Blazers vs. Spurs,15,0,0,0.205,3.8780487804878048
7,2026-05-02,2026-05-09,0.215,0.0,92837230145827111699047765291253116935174408333713428554327237019578844028510,0x2135ffcb43ba9103bb6acf7116d2d5aa98bef6d9eb3dc9c85ea00cb79513f3ec,Iran closes its airspace by May 8?,18,0,0,0.235,-1.0
3,2026-05-06,2026-05-09,0.095,0.0,92837230145827111699047765291253116935174408333713428554327237019578844028510,0x2135ffcb43ba9103bb6acf7116d2d5aa98bef6d9eb3dc9c85ea00cb79513f3ec,Iran closes its airspace by May 8?,21,0,0,0.115,-1.0
7,2026-04-20,2026-04-27,0.0085,0.0,75497690502531380056390405612014900797768656980504946546336044296003833597355,0x3b6cdd4f72cef7f29ff7e054444095564dc582266b7230be3c2b5f194d89f37d,Will the Los Angeles Kings win the 2026 NHL S,15,0,0,0.0285,-1.0
3,2026-04-24,2026-04-27,0.0055,0.0,75497690502531380056390405612014900797768656980504946546336044296003833597355,0x3b6cdd4f72cef7f29ff7e054444095564dc582266b7230be3c2b5f194d89f37d,Will the Los Angeles Kings win the 2026 NHL S,17,0,0,0.025500000000000002,-1.0
7,2026-06-08,2026-06-15,0.395,0.0,28508563298912772074214719307109307518904085025750423135797235005006783326548,0x3150ba668d15e1c248c71bcff71c67f1adf87063db7047f27f15ebbc9a1a6a0d,Will Ecuador win on 2026-06-14?,27,0,0,0.41500000000000004,-1.0
3,2026-06-12,2026-06-15,0.395,0.0,28508563298912772074214719307109307518904085025750423135797235005006783326548,0x3150ba668d15e1c248c71bcff71c67f1adf87063db7047f27f15ebbc9a1a6a0d,Will Ecuador win on 2026-06-14?,28,2,0,0.41500000000000004,-1.0
3,2026-04-12,2026-04-15,0.415,0.0,9169228021915607833095877513695806059737089528651886236778300941039475279280,0xaea9c4c85893549e194a12851b013c7636f16f70918457094be84ec81e4f5641,Will Liverpool FC win on 2026-04-14?,15,0,0,0.435,-1.0
7,2026-06-17,2026-06-24,0.115,0.0,62374557612691330043510053829591470998236327248924987579815802826988260253261,0x0fb006e0c06caa4db12f7e30ec8c2483d658f83eb57b2ee8eb478e39beca3dfd,Will Ivan Cepeda Castro win the 2026 Colombia,30,0,2,0.135,-1.0
3,2026-06-21,2026-06-24,0.145,0.0,62374557612691330043510053829591470998236327248924987579815802826988260253261,0x0fb006e0c06caa4db12f7e30ec8c2483d658f83eb57b2ee8eb478e39beca3dfd,Will Ivan Cepeda Castro win the 2026 Colombia,36,1,1,0.16499999999999998,-1.0
3,2026-06-16,2026-06-19,0.755,1.0,10178948291759770839324118631157537480179522042327556754895961515718449754838,0xed76e3c271f4e24a3db2436cdf2c314cda43909fbc94c2bc34631a01cd67d3ae,Counter-Strike: Spirit vs G2 (BO3) - IEM Colo,28,0,0,0.775,0.29032258064516125
7,2026-04-13,2026-04-20,0.0005,0.0,21674752237383605176783726837446532993113843275797631471973922465490315447086,0x19bcc01e456986aca8b3997c493970643e151a9d575ed18b809e7a5c67f113ce,Will LeBron James win the 2025–2026 NBA MVP?,15,0,0,0.0205,-1.0
3,2026-04-17,2026-04-20,0.0005,0.0,21674752237383605176783726837446532993113843275797631471973922465490315447086,0x19bcc01e456986aca8b3997c493970643e151a9d575ed18b809e7a5c67f113ce,Will LeBron James win the 2025–2026 NBA MVP?,15,0,0,0.0205,-1.0
7,2026-05-28,2026-06-04,0.165,1.0,22722140325895252008881018982078677032976059664658234256718533386059691162042,0xc587bda904f031a973ad3cb57128ca011bfab0f45e6cb3734ed2227c4d4be419,Will Oh Se-hoon win the 2026 Seoul Mayoral El,25,0,0,0.185,4.405405405405405
3,2026-06-01,2026-06-04,0.175,1.0,22722140325895252008881018982078677032976059664658234256718533386059691162042,0xc587bda904f031a973ad3cb57128ca011bfab0f45e6cb3734ed2227c4d4be419,Will Oh Se-hoon win the 2026 Seoul Mayoral El,26,0,1,0.19499999999999998,4.128205128205129
7,2026-06-19,2026-06-26,0.225,0.0,13720141007204726132976932163658350553917819242912487119786312240512385978016,0x057885f5f49261eb41504e24899a88e53cb364ddf95e3c0df5608200feaddff8,Will Norway win on 2026-06-26?,34,0,0,0.245,-1.0
3,2026-06-23,2026-06-26,0.215,0.0,13720141007204726132976932163658350553917819242912487119786312240512385978016,0x057885f5f49261eb41504e24899a88e53cb364ddf95e3c0df5608200feaddff8,Will Norway win on 2026-06-26?,38,0,1,0.235,-1.0
7,2026-05-17,2026-05-24,0.395,1.0,110545219743094952178343038704536080627981517741386410743843500170806899307054,0xee512df0318ec5405f477a02ac1bd4b2d824aa2338a87e046d90cc4872f64599,Will West Ham United FC win on 2026-05-24?,23,0,0,0.41500000000000004,1.4096385542168672
3,2026-05-21,2026-05-24,0.525,1.0,110545219743094952178343038704536080627981517741386410743843500170806899307054,0xee512df0318ec5405f477a02ac1bd4b2d824aa2338a87e046d90cc4872f64599,Will West Ham United FC win on 2026-05-24?,24,0,0,0.545,0.8348623853211008
7,2026-06-16,2026-06-23,0.285,0.0,41610575626461486529455331665861057346399083513953711754678027926024708412903,0x6a6255f95ea0e78d9e8d016908e386989e3e92ef5127b56c7234bd5eafbb3dc5,Will Senegal win on 2026-06-22?,28,0,0,0.305,-1.0
3,2026-06-20,2026-06-23,0.305,0.0,41610575626461486529455331665861057346399083513953711754678027926024708412903,0x6a6255f95ea0e78d9e8d016908e386989e3e92ef5127b56c7234bd5eafbb3dc5,Will Senegal win on 2026-06-22?,34,1,0,0.325,-1.0
7,2026-06-10,2026-06-17,0.185,0.0,55443738818158231803517291185008080654932985451404315852703585757411667902597,0x90b9d20ece132c342654f98e0826e972134b10f58d4789c2662bdc00eee44b13,Will Croatia win on 2026-06-17?,27,0,0,0.205,-1.0
3,2026-06-14,2026-06-17,0.185,0.0,55443738818158231803517291185008080654932985451404315852703585757411667902597,0x90b9d20ece132c342654f98e0826e972134b10f58d4789c2662bdc00eee44b13,Will Croatia win on 2026-06-17?,28,2,0,0.205,-1.0
7,2026-05-05,2026-05-12,0.625,0.0,86896598091113340523909402671658927695445861946609552648697714247307211319099,0x4b4fbe43a08490c88bcf6843d10014ace45b42109fa68df291aec3c76bbd8aa3,Will SSC Napoli win on 2026-05-11?,20,0,0,0.645,-1.0
3,2026-05-09,2026-05-12,0.635,0.0,86896598091113340523909402671658927695445861946609552648697714247307211319099,0x4b4fbe43a08490c88bcf6843d10014ace45b42109fa68df291aec3c76bbd8aa3,Will SSC Napoli win on 2026-05-11?,22,0,0,0.655,-1.0
7,2026-06-20,2026-06-27,0.345,0.0,102982370594795926465551165513338503688720151395360838811850524398055739613847,0xe949e3949780dfce68fc24136bb3f79e5e1ad94d0001079ee26f6b474d77d355,Will Cabo Verde win on 2026-06-26?,34,0,0,0.365,-1.0
