wallet,wallet_full,n_pre_events,n_trades_pre,pct_events,avg_lead_h,avg_entry,avg_discount,avg_move,domain_hhi,top_domain
0xc6f71e0dd4f309f085…,0xc6f71e0dd4f309f0854bb855c389d95c5ffc87ae,1,1,4.0,7.6,0.27,0.73,0.854,1.0,politics
0xb2296152dc4e83fa49…,0xb2296152dc4e83fa49f106441d69b4af61233987,1,1,4.0,7.6,0.6,0.4,0.394,1.0,other
0x6f075b9bdf28d38448…,0x6f075b9bdf28d384488d3d54bb5317211bbc77bb,1,1,4.0,7.6,0.6,0.4,0.394,1.0,other
0xcd76a87f63f698b1b4…,0xcd76a87f63f698b1b4192d14837bb8dc9f296642,1,1,4.0,7.6,0.6,0.4,0.394,1.0,other
0xe2831cc63e835eea24…,0xe2831cc63e835eea242dce16d785db0011f97190,1,1,4.0,7.6,0.6,0.4,0.394,1.0,other
0xf281fe4663a756dfcc…,0xf281fe4663a756dfcc21f999df8ad1679f1e55e4,1,2,4.0,7.7,0.764,0.236,0.854,1.0,politics
0xa8b562640edb63f453…,0xa8b562640edb63f4533313be81be48752e59e197,1,1,4.0,7.7,0.26,0.74,0.854,1.0,politics
0x20dcf8063a986f2b34…,0x20dcf8063a986f2b34377388581c754f307df266,1,1,4.0,7.7,0.26,0.74,0.854,1.0,politics
0x56b3660727a237b21c…,0x56b3660727a237b21ca56f5be6f7ca6fd182d940,1,1,4.0,7.7,0.41,0.59,0.394,1.0,other
0x7548edc80cb9b45a78…,0x7548edc80cb9b45a785b140d1aec316e971d8ef8,1,1,4.0,7.7,0.6,0.4,0.394,1.0,other
0x1ede69ecd4ba78f9ad…,0x1ede69ecd4ba78f9ad1e2bb3ddee522d20cee395,1,1,4.0,7.7,0.6,0.4,0.394,1.0,other
0x5c97e0fd4885d7e74e…,0x5c97e0fd4885d7e74e1ab7486916edc4ff4b013b,1,4,4.0,7.8,0.307,0.692,0.854,1.0,politics
0x77b0982caa083f12f5…,0x77b0982caa083f12f52ea2132c9e25053f6df72a,1,5,4.0,7.8,0.274,0.726,0.854,1.0,politics
0xa0c37cb0587b0dd154…,0xa0c37cb0587b0dd1542f794bcfa345762bba5b9a,1,2,4.0,7.8,0.415,0.585,0.854,1.0,politics
0xf5edf36b76fed7207d…,0xf5edf36b76fed7207dbddcbb3cfd78ec090e1c94,1,2,4.0,7.8,0.41,0.59,0.854,1.0,politics
0x20d3c613e8699404b3…,0x20d3c613e8699404b322dbb63fae97ad9afc929d,1,2,4.0,7.8,0.18,0.82,0.854,1.0,politics
0x8f7a4b414417911e7e…,0x8f7a4b414417911e7e9bd738399874792cdbdb40,1,1,4.0,7.8,0.21,0.79,0.854,1.0,politics
0xab05eb016cdabd6e12…,0xab05eb016cdabd6e12f93f21ce9e7a0ad33f2731,1,1,4.0,7.8,0.14,0.86,0.854,1.0,politics
0x123e576f38811041f5…,0x123e576f38811041f5e281ca9ea50658faffeed4,1,1,4.0,7.8,0.14,0.86,0.854,1.0,politics
0x31620604e1faa70c5f…,0x31620604e1faa70c5f92d152fe9ddbc35e45d515,1,1,4.0,7.8,0.14,0.86,0.854,1.0,politics
0x1aacf02365e0f2be27…,0x1aacf02365e0f2be274fb0330f312d8a0fa4d1e3,1,1,4.0,7.8,0.14,0.86,0.854,1.0,politics
0x20007d07bddf9ed492…,0x20007d07bddf9ed49261f4cfb85d596b7a793f97,1,1,4.0,7.8,0.14,0.86,0.854,1.0,politics
0x0a53282124062874b4…,0x0a53282124062874b45d6489a95a26f62c6d7a6f,1,1,4.0,7.8,0.87,0.13,0.854,1.0,politics
0xcf181837087772b67f…,0xcf181837087772b67f9021f8a512c2bbe02f8a0d,1,1,4.0,7.8,0.13,0.87,0.854,1.0,politics
0xb4c000b7a3544cd54c…,0xb4c000b7a3544cd54cbc2ebf46f7db67650ef333,1,2,4.0,7.8,0.169,0.83,0.854,1.0,politics
0xe050265c74bc62d03c…,0xe050265c74bc62d03c59126b764a95fcac3018cf,1,1,4.0,7.8,0.88,0.12,0.854,1.0,politics
0xa18d9584e5dbe2f7e3…,0xa18d9584e5dbe2f7e38e585fc54e688e5d8ab16a,1,1,4.0,7.8,0.162,0.838,0.854,1.0,politics
0x94cf12f33cc258208d…,0x94cf12f33cc258208d641836c5d4741c0ac7d339,1,1,4.0,7.8,0.186,0.814,0.854,1.0,politics
0xcc2620f9e3cb4498e8…,0xcc2620f9e3cb4498e8aea556764ec341357932ca,1,5,4.0,7.8,0.207,0.792,0.854,1.0,politics
0xf19fc8246bdbfd90dd…,0xf19fc8246bdbfd90dd01eb5ede2c2a33924cd494,1,1,4.0,7.8,0.17,0.83,0.854,1.0,politics
0xd0852122c359b7c06c…,0xd0852122c359b7c06c435c75033ddb0a78636cfe,1,1,4.0,7.8,0.17,0.83,0.854,1.0,politics
0xbd916564b7cd08459f…,0xbd916564b7cd08459f8700eebd94df9a79e6a566,1,1,4.0,7.8,0.22,0.78,0.854,1.0,politics
0xcc96b17a79b0418529…,0xcc96b17a79b041852916cafcb50d90b57725794b,1,1,4.0,7.8,0.216,0.783,0.854,1.0,politics
0x90630f4c5116417fa9…,0x90630f4c5116417fa9ea9244f69d6ec26e30683b,1,1,4.0,7.8,0.22,0.78,0.854,1.0,politics
0xf6e74e6cdf549d8e65…,0xf6e74e6cdf549d8e65c2e42a5d4fe5ea11c50fcc,1,1,4.0,7.8,0.24,0.76,0.854,1.0,politics
0x2c8597c69cfc84821a…,0x2c8597c69cfc84821a302d2c235675e1c9df5653,1,1,4.0,7.8,0.24,0.76,0.854,1.0,politics
0xf3ed8fc5cab384c04a…,0xf3ed8fc5cab384c04abbe9ec4776f25a97308a05,1,1,4.0,7.8,0.24,0.76,0.854,1.0,politics
0x7a390a42730fdce026…,0x7a390a42730fdce026d2f81ae0006a46edac68a1,1,1,4.0,7.8,0.24,0.76,0.854,1.0,politics
0x307acd0164eba73f66…,0x307acd0164eba73f66932b9d43ace55501869a08,1,1,4.0,7.8,0.26,0.74,0.854,1.0,politics
0xfc95e16c8c76fac49d…,0xfc95e16c8c76fac49d4f654418175c383a97729a,1,1,4.0,7.8,0.238,0.037,0.238,1.0,politics
0x0afa6c94b503761a32…,0x0afa6c94b503761a3265e32388f2d86ad71294ac,1,1,4.0,7.8,0.6,0.4,0.394,1.0,other
0x029c5a87cf962befba…,0x029c5a87cf962befba7f39c7c62ea2f96bc77329,1,1,4.0,7.8,0.6,0.4,0.394,1.0,other
0x88664dde720a02abf6…,0x88664dde720a02abf661d7da2ca66241d29ba584,1,1,4.0,7.8,0.6,0.4,0.394,1.0,other
0xc5aca8897bc3e920fb…,0xc5aca8897bc3e920fba29195b1278c7ae5662a18,1,1,4.0,7.8,0.6,0.4,0.394,1.0,other
0xc8c675221e86be06d8…,0xc8c675221e86be06d8f0cd060416f42a1e4e1462,1,1,4.0,7.8,0.6,0.4,0.394,1.0,other
0x55f5b2f005e799304d…,0x55f5b2f005e799304d0061427495f8606d1d178b,1,3,4.0,7.9,0.217,0.783,0.855,1.0,politics
0x640a64e22c8541007d…,0x640a64e22c8541007dac4fab9ca323cacf561ec3,1,1,4.0,7.9,0.22,0.78,0.854,1.0,politics
0x6e7bcbbcc24296e513…,0x6e7bcbbcc24296e5138d51cd570cf43a3b2fbcbc,1,1,4.0,7.9,0.758,-0.483,0.238,1.0,politics
0xd529e467795db88f48…,0xd529e467795db88f486c6b140b16721a0346513e,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0xf5e4031e5ac3884568…,0xf5e4031e5ac3884568090369866f80ed1f928d18,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0x97a8a761995df3b5c2…,0x97a8a761995df3b5c2715d73f6e1cccd957613a5,1,1,4.0,7.9,0.41,0.59,0.394,1.0,other
0xc8adf075e9e3571fa0…,0xc8adf075e9e3571fa08438487a897e21d0228dc6,1,1,4.0,7.9,0.41,0.59,0.394,1.0,other
0xea6ed19a754da974d5…,0xea6ed19a754da974d5cf8dee5fca5498515e7c46,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0x18fc9c2c6b08e5b17a…,0x18fc9c2c6b08e5b17a8b7b82241aa19473e2b534,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0xd68eba02e662023b16…,0xd68eba02e662023b16e4d134c1fcd8875c1e8048,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0x01af8bb6abbcff287e…,0x01af8bb6abbcff287e8a726a1c5f39dd0b427bc2,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0x418d4f400f9f96425f…,0x418d4f400f9f96425f25eea60614db8eef331274,1,1,4.0,7.9,0.6,0.4,0.394,1.0,other
0xd0e9611a4f31980494…,0xd0e9611a4f31980494efab962ccd49235734ad3f,1,10,4.0,8.0,0.24,0.759,0.854,1.0,politics
0x07218300223c0a53c9…,0x07218300223c0a53c9855d98b97470d353e6b45e,1,1,4.0,8.0,0.6,0.4,0.394,1.0,other
0x0445476e889c7d465e…,0x0445476e889c7d465ebd154595ce77885c686048,1,1,4.0,8.0,0.6,0.4,0.394,1.0,other
0xa341889f9f61e03ee3…,0xa341889f9f61e03ee3529db66460bc0b62253311,1,1,4.0,8.0,0.6,0.4,0.394,1.0,other
0xd6442b41dbcfb50e56…,0xd6442b41dbcfb50e56c5f5bbe1f387758e143075,1,1,4.0,8.0,0.6,0.4,0.394,1.0,other
0xa4b8030145c8069680…,0xa4b8030145c80696808ee22fcc564e7cd5fcfa7a,1,1,4.0,8.0,0.6,0.4,0.394,1.0,other
0xc0146094576c7fb4f1…,0xc0146094576c7fb4f15b2a1fbd629a0a864c5ff4,1,8,4.0,8.1,0.256,0.743,0.854,1.0,politics
0x9079f5795c09fa714c…,0x9079f5795c09fa714cb01cf0805c2063b34b3be9,1,7,4.0,8.1,0.204,0.796,0.854,1.0,politics
0xa4489b380efa8b5a20…,0xa4489b380efa8b5a20660279981f773a9dc9e732,1,8,4.0,8.1,0.202,0.797,0.854,1.0,politics
0xab4780b3a13e678da0…,0xab4780b3a13e678da08d2dd7815da8a955e3c4c4,1,1,4.0,8.1,0.22,0.78,0.854,1.0,politics
0x8efdc911562fa7820d…,0x8efdc911562fa7820d392beff4f32a35eb9efb95,1,1,4.0,8.1,0.41,0.59,0.394,1.0,other
0x99bbbdceea4e9013c6…,0x99bbbdceea4e9013c6019773d4cd180f1439b6ad,1,1,4.0,8.1,0.6,0.4,0.394,1.0,other
0x416e080a545b705827…,0x416e080a545b705827fc1f683159ee3fdea36fcc,1,1,4.0,8.1,0.6,0.4,0.394,1.0,other
0x242588a253d3ba0870…,0x242588a253d3ba08702ce63737891b467b393dd1,1,1,4.0,8.2,0.269,0.006,0.238,1.0,politics
0x5699836393ed4a4b3a…,0x5699836393ed4a4b3af562e2f9ab60a0731b4f3e,1,3,4.0,8.2,0.603,0.396,0.394,1.0,other
0x2b1bd1149d369cb243…,0x2b1bd1149d369cb243ca9456be5642e4da3300a1,1,1,4.0,8.2,0.6,0.4,0.394,1.0,other
0xf9485b5399d42d6ca4…,0xf9485b5399d42d6ca4d7f66ae0d4e7ecc6a4bb6a,1,1,4.0,8.2,0.6,0.4,0.394,1.0,other
0xfe245ab7e5fac613f1…,0xfe245ab7e5fac613f17111abb3860e872e94d848,1,1,4.0,8.2,0.41,0.59,0.394,1.0,other
0xd6e954efb728d3286c…,0xd6e954efb728d3286c577b7d8a209df76f1a134d,1,1,4.0,8.2,0.41,0.59,0.394,1.0,other
0x7d58986f00b3c00e9b…,0x7d58986f00b3c00e9b24d02f8e35381ca154cfcc,1,5,4.0,8.3,0.222,0.778,0.854,1.0,politics
0x5bf72a8f5558c614e7…,0x5bf72a8f5558c614e7c0a70dcbc6c513c488d80f,1,6,4.0,8.3,0.205,0.795,0.854,1.0,politics
0x1eda06caf09c1cbc96…,0x1eda06caf09c1cbc96c88994c14b659b82f7c952,1,3,4.0,8.3,0.247,0.753,0.855,1.0,politics
0x2117ae94a97d69b78c…,0x2117ae94a97d69b78cbc81b6680a62deb1955c26,1,45,4.0,8.3,0.602,0.398,0.395,1.0,other
0xdb98f4cd3020022372…,0xdb98f4cd30200223722b6b9f61cf6a4d4781ecb7,1,1,4.0,8.3,0.6,0.4,0.394,1.0,other
0xefdfaeda8d53335ecf…,0xefdfaeda8d53335ecf2b788004cef1f638ffdd75,1,2,4.0,8.3,0.6,0.4,0.394,1.0,other
0x005eb9567b42f75f02…,0x005eb9567b42f75f027fd8135a1cc9df83bff0bd,1,1,4.0,8.3,0.6,0.4,0.394,1.0,other
0x8d4e149e4bc1345dfa…,0x8d4e149e4bc1345dfae06f826c774fb80c4220c0,1,1,4.0,8.3,0.41,0.59,0.394,1.0,other
0xdfbed2f8cba9b5ce22…,0xdfbed2f8cba9b5ce22764cbf107a5fa954739185,1,1,4.0,8.3,0.41,0.59,0.394,1.0,other
0x2ab5597a48d2d39902…,0x2ab5597a48d2d3990227c06fe836c31da1b9f5be,1,1,4.0,8.3,0.6,0.4,0.394,1.0,other
0x44a13659d037878da8…,0x44a13659d037878da8ad8d947d97a167f9a901c5,1,1,4.0,8.4,0.733,-0.458,0.238,1.0,politics
0x16e2c297aade38adf2…,0x16e2c297aade38adf239662ae8c108a8be4caa5c,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0xdeed96fdf8e9e2378c…,0xdeed96fdf8e9e2378c97a09d6cf39ff3f4214d48,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0xdfa1c280d89a2aa2e1…,0xdfa1c280d89a2aa2e16ebd6064f6013a53dcd072,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0x014c4e7ae214599286…,0x014c4e7ae2145992861c2d1b124af633a97f820c,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0x164f0746c7ea3a900f…,0x164f0746c7ea3a900fd58d61375e58241141e23e,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0x55da542d171b668cd6…,0x55da542d171b668cd6473d40716e76cfb04774ef,1,1,4.0,8.4,0.6,0.4,0.394,1.0,other
0x1d2a47b6ec514a0fe2…,0x1d2a47b6ec514a0fe26cb07a45cd4702b4647682,1,2,4.0,8.5,0.48,0.52,0.854,1.0,politics
0x205bdf587a5f67f608…,0x205bdf587a5f67f608cbd42724e2d568c1558edf,1,5,4.0,8.5,0.219,0.78,0.854,1.0,politics
0x913c07a3c44a57212f…,0x913c07a3c44a57212f509a5c51f70fc252c45a7c,1,3,4.0,8.5,0.18,0.82,0.855,1.0,politics
0xbde5cd427b16c51b23…,0xbde5cd427b16c51b23906451d3a05327e6ba6af3,1,1,4.0,8.5,0.76,0.24,0.854,1.0,politics
0x80f1f634ae8f8c9b19…,0x80f1f634ae8f8c9b197279bfa66d5db296f73ccd,1,1,4.0,8.5,0.77,0.23,0.854,1.0,politics
0x592306c26c00c4d9ed…,0x592306c26c00c4d9ede9ee341aa39bb2782649cd,1,1,4.0,8.5,0.22,0.78,0.854,1.0,politics
0xf54a6900358a7e96d7…,0xf54a6900358a7e96d786fdeceadaae489acde25d,1,1,4.0,8.5,0.6,0.4,0.394,1.0,other
0x8156c5a31deb04ebaf…,0x8156c5a31deb04ebafaa7baae75e05b6a104d978,1,1,4.0,8.5,0.6,0.4,0.394,1.0,other
0xb671f9441a35a94590…,0xb671f9441a35a94590d03f0568e2658677626840,1,1,4.0,8.5,0.6,0.4,0.394,1.0,other
0xf0684105ec273e53b7…,0xf0684105ec273e53b70fef21d825966e7bcfa9ad,1,1,4.0,8.5,0.6,0.4,0.394,1.0,other
0x352b8a759a23de44b5…,0x352b8a759a23de44b5b60c7d89775aaf9db7a29b,1,1,4.0,8.6,0.15,0.848,0.723,1.0,politics
0x0f18937034a2a20178…,0x0f18937034a2a20178c3b7641305440157145b28,1,4,4.0,8.6,0.342,0.657,0.854,1.0,politics
0xdd5db012cb168a9498…,0xdd5db012cb168a94983b6b751f3f415eb2f41614,1,3,4.0,8.6,0.605,0.394,0.855,1.0,politics
0xc9db85361aaaae4e17…,0xc9db85361aaaae4e17437de5dcf4441a4a107a75,1,2,4.0,8.6,0.26,0.74,0.854,1.0,politics
0xa4e3529aab6ff85b5d…,0xa4e3529aab6ff85b5d65c98c2dbacc0d94574c6f,1,1,4.0,8.6,0.26,0.74,0.854,1.0,politics
0x6142a03e2d823c154e…,0x6142a03e2d823c154e3d20a5ea00a38f11e08f04,1,1,4.0,8.6,0.26,0.74,0.854,1.0,politics
0x799abb7721cbe8c42a…,0x799abb7721cbe8c42ab0292bb427fa51c9b2e431,1,1,4.0,8.6,0.6,0.4,0.394,1.0,other
0x25fbe0c606002bee18…,0x25fbe0c606002bee18da24d11c86ed820b4c7cc5,1,1,4.0,8.6,0.41,0.59,0.394,1.0,other
0x23ec3de9e39d6ef6a1…,0x23ec3de9e39d6ef6a1247daa0fb9d8216c86c434,1,3,4.0,8.7,0.099,0.899,0.723,1.0,politics
0x5c2119204e2cfae998…,0x5c2119204e2cfae998b65a1ceb75bcb32cc8c52c,1,3,4.0,8.7,0.084,0.916,0.855,1.0,politics
0x7cc4ec3ae2fc114aa4…,0x7cc4ec3ae2fc114aa419fb2009f0de0d2b921cfa,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xb579987897e33d1b3b…,0xb579987897e33d1b3b7c3742de76fe9be2e9e1cd,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xc93412c510e3e698c7…,0xc93412c510e3e698c78856b38172a63f08ba1372,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xa6feafaa3a9fc5d409…,0xa6feafaa3a9fc5d4091a56145e69f7a03557859a,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x6a89cfba2175c4f36f…,0x6a89cfba2175c4f36fb99b5dbc312f0189ecf709,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x936f218ccd4da67811…,0x936f218ccd4da67811c7281ade41c288706a7211,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x74e4d140252b672cc3…,0x74e4d140252b672cc36c1d4428b2212a5972afdd,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x775a6961e3e6b60735…,0x775a6961e3e6b60735a789a44555834b6fc962a4,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x1c68f9cd17e0b3b89c…,0x1c68f9cd17e0b3b89c7b22a8443c4641b5c64cd4,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x3b29a109a22bea1cb5…,0x3b29a109a22bea1cb5fd52b51cbf658758726f56,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xa24b9801c800f46ad0…,0xa24b9801c800f46ad07f3eb007275aa1c756fcd9,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xfaa8ef11f395c79872…,0xfaa8ef11f395c7987225527060a65206e54e3fc2,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x7bb872b5e644912d67…,0x7bb872b5e644912d67d48b48900a7b2c94647ecf,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x21e492ea916ab256e0…,0x21e492ea916ab256e0f2c1cd6c97aa628604704e,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xeb61903e1990deee9b…,0xeb61903e1990deee9b53f1a07cad81facac17e4b,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x08d387b01a2451f8c7…,0x08d387b01a2451f8c788c35405099d9a4959c290,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x58edadc8ba71bdf2be…,0x58edadc8ba71bdf2be52965c0f74919e9d9d8dcc,1,1,4.0,8.7,0.29,0.71,0.854,1.0,politics
0x4715d3a44ca71fb6e0…,0x4715d3a44ca71fb6e08a83e37c26ddc780326e55,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xf68adc3e9fd518c18f…,0xf68adc3e9fd518c18fd5fc19ef651d60a9e4495a,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xd54f80f11f45be5d09…,0xd54f80f11f45be5d09683dc12fd95b13219fcb88,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xccb3117d5ab4393199…,0xccb3117d5ab4393199e605fd9cbdcbdd918e208e,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xb69933a211550d56e9…,0xb69933a211550d56e991df56066e41cf254fde81,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xff815d506ad92a6598…,0xff815d506ad92a6598c1e2250b50b0b13f62dce9,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x9e75de3b354c9c6eed…,0x9e75de3b354c9c6eed75c95ffd7214112f42da5a,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x09cfb4a23b6ba0c7a9…,0x09cfb4a23b6ba0c7a9b6f9e9058b709783cd0975,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x3ec77d15312ca87d46…,0x3ec77d15312ca87d46fd44e42b396fc652dda9e1,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x15c521427460573dae…,0x15c521427460573dae2ffd0f1c99eea5080bc5c6,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0xbdd79b6c20f55dbc2c…,0xbdd79b6c20f55dbc2cdc8293a09039db77f7bf6e,1,1,4.0,8.7,0.3,0.7,0.854,1.0,politics
0x7e3df2285e2cdb418d…,0x7e3df2285e2cdb418d1a0736ede39b2cb0697938,1,1,4.0,8.7,0.29,0.71,0.854,1.0,politics
0xdc8efd9b2b13db2aac…,0xdc8efd9b2b13db2aacd32420d53a7c3f498ddeaf,1,1,4.0,8.7,0.285,0.714,0.854,1.0,politics
0x929c70d87bef60d89f…,0x929c70d87bef60d89f2b1130d976ea490a8a3f4f,1,1,4.0,8.7,0.28,0.72,0.854,1.0,politics
0x31fd12dfce06140290…,0x31fd12dfce061402903fa670476931ab1f5efcd7,1,1,4.0,8.7,0.28,0.72,0.854,1.0,politics
0x57784423a8dc4289e9…,0x57784423a8dc4289e917c8a997baf75e1256a0e7,1,1,4.0,8.7,0.28,0.72,0.854,1.0,politics
0x6658d0e2da115367f1…,0x6658d0e2da115367f1b868d9ba8bec7dec16343d,1,1,4.0,8.7,0.28,0.72,0.854,1.0,politics
0xb5d7c1baab85eebc62…,0xb5d7c1baab85eebc6234005f11bd646b220c124f,1,1,4.0,8.7,0.283,0.716,0.854,1.0,politics
0x673670273ff77ea168…,0x673670273ff77ea168b11439d3b4b8616102d9b5,1,1,4.0,8.7,0.29,0.71,0.854,1.0,politics
0xe7b21d81f3e6811f6f…,0xe7b21d81f3e6811f6f8d5f0dd43a2af69fa04093,1,1,4.0,8.7,0.29,0.71,0.854,1.0,politics
0xb89caf9a158f3d8c19…,0xb89caf9a158f3d8c1987d854a39eca7e3092a3c9,1,1,4.0,8.7,0.29,0.71,0.854,1.0,politics
0xa98b9257a97d432807…,0xa98b9257a97d432807c527501cc405a3d72b6086,1,2,4.0,8.7,0.74,0.26,0.854,1.0,politics
0x4a0c255e36d15cfc00…,0x4a0c255e36d15cfc0044e7619ba0adac4f070852,1,1,4.0,8.7,0.6,0.4,0.394,1.0,other
0xb5a0ef76e22fc913ae…,0xb5a0ef76e22fc913ae11ed6abbd374277efdfb10,1,1,4.0,8.7,0.6,0.4,0.394,1.0,other
0x390b48d75199a5052d…,0x390b48d75199a5052d408801d19af5679fb324ca,1,1,4.0,8.7,0.6,0.4,0.394,1.0,other
0xb81dfbd9db78aeeb25…,0xb81dfbd9db78aeeb255095b4e5ddaa1e46fa9b77,1,1,4.0,8.8,0.15,0.848,0.723,1.0,politics
0xefb03e6a4d20a313a1…,0xefb03e6a4d20a313a12d7e0fe7f3c5ce9ee98886,1,3,4.0,8.8,0.193,0.806,0.855,1.0,politics
0x6206f55ed577a4f0fa…,0x6206f55ed577a4f0fa68eb08537aeda5ff16cf4c,1,3,4.0,8.8,0.193,0.806,0.855,1.0,politics
0x9120b1450911c5dd59…,0x9120b1450911c5dd595b8f9ac67627678d772eaa,1,3,4.0,8.8,0.193,0.806,0.855,1.0,politics
0x52c6a7cc59e81f4e09…,0x52c6a7cc59e81f4e09388046faf1e96b9549564d,1,3,4.0,8.8,0.19,0.81,0.855,1.0,politics
0x2466facce2dafc3412…,0x2466facce2dafc341256d6a347a18f77575092a4,1,3,4.0,8.8,0.187,0.813,0.855,1.0,politics
0x244863203d2f9b9435…,0x244863203d2f9b9435f9e1bc343931a3d6fd027b,1,2,4.0,8.8,0.195,0.805,0.854,1.0,politics
0x0cb753f4b1fad207e8…,0x0cb753f4b1fad207e8e9c9dbfcd4cc8a60894264,1,2,4.0,8.8,0.165,0.835,0.854,1.0,politics
0x1ca673bf92c715260c…,0x1ca673bf92c715260cb67dca17c5c602f2898e5e,1,1,4.0,8.8,0.79,0.21,0.854,1.0,politics
0xb0c3bb57a6d1ea272f…,0xb0c3bb57a6d1ea272f2bb0d98cf6ba2c23f01127,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xddc169120e7186de45…,0xddc169120e7186de45342571c6a142a9de01bbb7,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xefffbef0df914ae9d8…,0xefffbef0df914ae9d8c63ca1164413987bb91233,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xad98d584cf0794c300…,0xad98d584cf0794c300370db7f4251b1cbbb1663f,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xaa9c5b0183323219ca…,0xaa9c5b0183323219cad7f6346730ed29b55a2cb8,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xedcfaf1640d444b9f0…,0xedcfaf1640d444b9f07ee60660d5e45860703170,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x5df6c0cc2a5e8a06d7…,0x5df6c0cc2a5e8a06d77a1ffd3607b6e89e802ed6,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xcede8a807dd0a71888…,0xcede8a807dd0a718881fe907e7570669038f38ba,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xb61a76dbeba4d9c061…,0xb61a76dbeba4d9c061bc41e62ca656fd4e2af101,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x036c17f8460e14d52d…,0x036c17f8460e14d52d6df88f355e053b7bdf5289,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x71575f5b91c2535a96…,0x71575f5b91c2535a96fbd91efb1ef54fa5a97529,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x1700bf8a17f42f0337…,0x1700bf8a17f42f0337f98c963dbc24f7c17eda15,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xab92a3bab32c4438a3…,0xab92a3bab32c4438a31dcbabac2215c48670cc7e,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x8b143e9c96f4a3f94f…,0x8b143e9c96f4a3f94f573dbccc7f9ee897ffb6de,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x2590c94308167e09ce…,0x2590c94308167e09ceb2fc1defd524c6bed0b26e,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0xdac7483f82daf71400…,0xdac7483f82daf714003886c9e6ee3a284d74250e,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x4f602b1eb228076971…,0x4f602b1eb2280769716efb49a7640e423ab9cf32,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x31686b3a134c4100b8…,0x31686b3a134c4100b8eace82e989a2d1de1bfdc6,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
0x1a331d8b27db38b7d2…,0x1a331d8b27db38b7d2a5e1e8e14e4a4449889bea,1,1,4.0,8.8,0.3,0.7,0.854,1.0,politics
